Date,Open,High,Low,Close,Volume
2016-09-30,73.4368,73.8741,72.9014,73.6441,53999608.260178
2016-10-31,73.6184,73.6668,72.8026,72.9518,35681301.27367
2016-11-30,72.8314,73.1384,70.9067,71.0728,46406749.685941
2016-12-31,70.8544,71.37,70.4595,71.3116,72434646.522874
2017-01-31,71.0962,71.8764,71.0528,71.4409,54057709.085537
2017-02-28,71.2542,72.1036,71.198,71.8834,49677722.658966
2017-03-31,71.5862,71.9851,70.9156,71.8557,57120071.396507
2017-04-30,71.91,72.7948,71.8596,72.4235,37039825.032569
2017-05-31,72.386,72.9835,72.0217,72.9408,42011591.464384
2017-06-30,72.872,73.4802,72.853,72.9765,47941280.2415
2017-07-31,72.9765,73.4258,72.6566,73.2718,37595162.147267
2017-08-31,73.2206,73.9522,73.2066,73.8988,39122310.351641
2017-09-30,73.8663,74.2226,73.4011,73.5512,38050689.671414
2017-10-31,73.5167,73.7932,73.2264,73.5345,50814414.359779
2017-11-30,73.5266,73.8514,73.3695,73.4525,43901935.144352
2017-12-31,73.5907,73.9117,73.3714,73.8533,48196079.712868
2018-01-31,73.7409,73.7864,72.8206,72.935,67498349.807464
2018-02-28,72.9252,72.9785,71.8923,72.1795,63831544.075399
2018-03-31,72.2182,72.7011,71.9623,72.6812,51727322.590882
2018-04-30,72.5903,72.7435,71.7343,72.0612,45583914.240636
2018-05-31,72.0512,72.8944,71.5407,72.5529,43929747.063821
2018-06-30,72.3711,72.6201,71.9594,72.5184,55138609.857157
2018-07-31,72.5341,72.859,72.3889,72.4906,47072150.669391
2018-08-31,72.4552,73.1632,72.3614,72.9775,56617677.588021
2018-09-30,72.86,73.0219,72.2872,72.5815,43194330.20096
2018-10-31,72.4896,72.6053,71.7866,71.9525,62209618.228764
2018-11-30,71.9525,72.4354,71.7777,72.4078,50888066.730699
2018-12-31,72.4452,73.8021,72.4078,73.7645,75634672.974412
2019-01-31,73.8317,74.5832,73.6985,74.5832,66274759.022995
2019-02-28,74.4913,74.7984,74.2484,74.5161,49326204.260398
2019-03-31,74.435,76.0802,74.285,75.9578,57096717.242457
2019-04-30,75.8482,76.0249,75.4611,75.9399,53094718.33589
2019-05-31,75.9499,77.3245,75.7109,77.3245,68479526.052663
2019-06-30,77.4073,78.3415,77.3048,78.2834,60366671.471272
2019-07-31,78.3128,78.6051,77.8606,78.3979,52603543.878402
2019-08-31,78.549,80.7569,78.5202,80.5654,80679940.889585
2019-09-30,80.6326,80.8202,79.0279,80.1091,61477856.085441
2019-10-31,79.9187,80.8023,79.644,80.355,76800259.137001
2019-11-30,80.2919,80.4706,79.3479,80.3304,62069630.014675
2019-12-31,80.0617,80.6306,79.8533,80.0895,73063696.768584
2020-01-31,80.2039,81.7277,80.0895,81.6745,90677393.271571
2020-02-29,81.5637,83.1377,81.1895,83.0371,112697007.59575
2020-03-31,83.2672,85.6529,73.3508,81.8481,232617356.20257
2020-04-30,82.7715,84.4403,82.2224,84.1044,96855070.313736
2020-05-31,83.9812,84.5184,83.2603,84.4984,94475804.350359
2020-06-30,84.3454,85.086,83.8073,85.0664,102791679.66534
2020-07-31,84.8748,86.1556,84.7385,86.1456,82190867.162048
2020-08-31,86.1645,86.4243,85.0051,85.3329,113332843.73108
