Date,Open,High,Low,Close,Volume
2019-07-31,15.92,16.16,15.22,15.58,6480921
2019-08-31,15.46,15.47,14.33,14.82,13566922
2019-09-30,14.52,16.26,14.48,15.05,15284795
2019-10-31,15.1,15.5727,14.56,15.17,4530705
2019-11-30,15.32,15.8,15.1744,15.23,3911117
2019-12-31,15.35,16.5,15.19,16.21,9031879
2020-01-31,16.39,16.61,14.41,14.49,8907828
2020-02-29,14.17,15.04,13.1,13.36,12884250
2020-03-31,13.49,14,9.05,9.3,29213816
2020-04-30,9.2,10.42,7.5001,8.48,16243038
2020-05-31,8.5,9.9,8.36,9.82,9509710
2020-06-30,9.75,10.59,9.7001,10.37,8283817
2020-07-31,10.42,10.9,10.3301,10.75,16437075
2020-08-31,10.79,11.32,10.76,11.25,8631356
2020-09-30,11.28,11.34,10.37,10.75,9141584
2020-10-31,10.63,11.14,10.2,10.38,7982547
2020-11-30,10.34,11.76,10.31,11.65,9129601
2020-12-31,11.66,12.33,11.525,12.33,15298617
2021-01-31,12.44,13.11,12.21,12.91,18486582
2021-02-28,13.09,14.68,12.955,14.24,30068048
2021-03-31,14.29,14.76,13.65,13.97,36128493
2021-04-30,14.11,15.23,13.77,15.1,25481176
2021-05-31,15.22,15.79,14.88,15.46,38081610
2021-06-30,15.75,16.15,15.35,16.09,37006103
2021-07-31,16.41,16.43,15.17,16.3,29329084
2021-08-31,16.26,16.32,14.89,15.91,24799302
2021-09-30,15.79,17.07,15.73,16.86,27588259
2021-10-31,16.87,18.21,16.81,17.85,38987252
2021-11-30,18.01,18.05,15.69,15.96,32825299
2021-12-31,16.15,17.45,15.65,17.11,34177936
2022-01-31,17.06,19.19,17,19.12,50755743
2022-02-28,19.06,21.43,19.018,20.81,73509208
2022-03-31,21.66,26.0793,21.135,22.65,127266149
2022-04-30,22.63,24.755,21.96,23.68,48590196
2022-05-31,23.39,25.81,22.76,25.04,44033177
2022-06-30,25.41,26.49,23.045,23.1,41320012
2022-07-31,23.5,23.55,20.98,22.93,37261668
2022-08-31,22.22,23.54,21.245,22.25,34147108
2022-09-30,21.91,22.35,20,20.58,29482606
2022-10-31,21.14,22.88,20.89,21.85,23192279
2022-11-30,22.23,23.15,20.59,21.59,26206008
2022-12-31,21.82,21.92,19.69,21.23,33721834
2023-01-31,20.92,21.6699,19.77,21.21,16703707
2023-02-28,21.06,21.072,19.72,20.31,11902815
2023-03-31,20.37,20.87,18.65,20.12,14419596
2023-04-30,20.68,21.0999,19.51,19.91,9188691
2023-05-31,19.78,19.87,18.645,18.67,11387567
2023-06-30,18.71,20.19,18.71,19.49,8277935
2023-07-31,19.52,21.6,19.41,21.6,4129472
2023-08-31,21.48,21.84,20.91,21.7,14870575
2023-09-30,21.93,22.9505,21.88,22.51,14751300
2023-10-31,22.53,22.69,21.1304,21.63,18625576
2023-11-30,21.86,21.94,20.35,20.68,18864161
2023-12-31,20.7,20.9,19.4121,20.06,23006313
2024-01-31,20.19,21.26,19.74,20.94,12614743
2024-02-29,20.99,21.28,20.25,21.12,7421942
2024-03-31,21.29,22.125,21.06,22.06,10026682
2024-04-30,22.12,23.08,22.07,22.27,14412171
2024-05-31,22.07,22.68,21.725,21.85,7519738
2024-06-30,21.89,22.45,21.2301,22.15,12125014
2024-07-31,22.25,22.73,20.875,21.51,11165738
2024-08-31,21.48,21.56,20.33,21.04,12369623
2024-09-30,20.67,21.38,19.73,21,6109036
2024-10-31,20.91,22.36,20.7101,21.3,7697978
2024-11-30,21.36,21.64,20.63,21.14,3687586
2024-12-31,21.13,21.818,20.86,21.77,5446245
2025-01-31,21.98,23.32,21.88,22.52,8694654
2025-02-28,22.62,23.1999,22.115,22.19,11507621
2025-03-31,22.23,22.7835,21.68,22.77,11592925
2025-04-30,22.785,22.92,19.86,20.75,20843720
2025-05-31,20.78,21.84,20.645,21.17,9401933
2025-06-30,21.66,23.66,21.49,22.04,16720540
2025-07-31,22.08,23.13,22.05,22.8,9291422
2025-08-31,22.85,22.85,21.93,22.3,5806019
