Date,Open,High,Low,Close,Volume
2014-09-30,42.2043,42.7219,39.9659,40.1057,7187735.5196798
2014-10-31,39.995,40.0824,36.9593,40.0756,14298141.695081
2014-11-30,39.8464,40.3572,39.1152,39.8707,9815606.9025606
2014-12-31,39.7998,39.8619,37.038,38.3286,16288630.630251
2015-01-31,38.3286,39.2851,36.9535,38.4295,15590119.951165
2015-02-28,38.7714,40.802,38.6451,40.6505,12002315.380341
2015-03-31,40.6592,41.0613,38.8607,40.0436,14473805.296943
2015-04-30,40.3398,42.8598,40.0766,41.9683,12479779.158263
2015-05-31,42.1596,42.8967,41.4051,41.5886,10579883.823096
2015-06-30,41.7615,42.0013,40.3146,40.4514,11643225.894212
2015-07-31,40.8758,41.0147,38.6597,40.2271,23743882.740412
2015-08-31,40.1629,40.5398,34.6482,37.2351,19847967.663655
2015-09-30,36.3126,37.8955,34.7773,35.8028,19333454.382067
2015-10-31,36.0543,38.8822,35.6094,38.0401,20683565.316393
2015-11-30,38.2684,38.6626,36.7631,37.5381,15684991.147495
2015-12-31,37.7158,37.9334,35.5269,36.7253,26908416.3744
2016-01-31,36.2135,36.2135,32.0086,34.7218,35431079.112028
2016-02-29,34.4442,34.7132,32.0854,33.8683,23177042.531205
2016-03-31,34.3966,37.1691,34.3509,36.6903,23233073.482412
2016-04-30,35.9553,38.4024,35.4532,37.4837,16914674.461411
2016-05-31,37.6449,37.7498,36.0095,37.1127,18060100.249035
2016-06-30,36.9661,38.4111,34.3927,36.7738,27101926.63537
2016-07-31,36.8428,38.4781,35.6094,38.4354,17915969.760969
2016-08-31,38.4354,39.4347,37.7575,38.6131,15342263.415828
2016-09-30,38.7403,39.9309,38.0538,39.2598,14629263.07427
2016-10-31,39.2423,39.4308,37.8945,38.5093,10895667.022872
2016-11-30,38.6034,38.6539,37.1545,37.7275,18324282.497459
2016-12-31,37.7896,39.1687,37.5361,38.4781,21886648.03611
2017-01-31,38.7035,40.434,38.6335,40.0474,21599810.17941
2017-02-28,40.2921,41.2215,40.0396,40.5836,15371391.025286
2017-03-31,40.8932,42.1286,40.3912,41.8003,18715013.221508
2017-04-30,41.8003,42.8782,41.273,42.6587,14642697.239334
2017-05-31,42.8442,44.2145,42.7685,43.9222,21323234.846781
2017-06-30,44.0901,44.6349,43.6007,44.199,21220221.38898
2017-07-31,44.3087,45.8313,43.7823,45.6867,19143512.217214
2017-08-31,46.0343,46.079,44.9116,45.9343,18937116.649833
2017-09-30,46.1479,47.1462,45.542,46.8006,13840955.824444
2017-10-31,46.7578,47.929,46.7054,47.7503,15779864.403332
2017-11-30,48.0571,48.5233,46.9277,48.0484,14047109.399736
2017-12-31,47.929,49.2438,47.3473,49.0448,16684422.593093
2018-01-31,49.3565,52.8107,49.2885,51.8523,35081460.269476
2018-02-28,51.6813,51.9407,46.7947,49.1341,25594694.871702
2018-03-31,49.1156,50.1557,47.7609,48.9467,16748939.743463
2018-04-30,48.6854,50.0265,47.8211,49.1699,16002189.228675
2018-05-31,49.0933,50.0868,47.7348,48.3649,14618411.531158
2018-06-30,48.6854,49.3886,46.5471,47.3356,17733577.749286
2018-07-31,46.6791,48.7097,46.5926,48.5446,15773327.527675
2018-08-31,48.4553,48.4902,45.7158,47.3803,16402096.08678
2018-09-30,46.8112,48.2125,45.6731,47.4832,17577183.925964
2018-10-31,47.6939,47.7473,42.146,43.4182,31030411.787766
2018-11-30,43.8784,45.1622,42.8141,44.1494,24604719.653131
2018-12-31,44.8351,44.9331,40.5233,41.9702,63865123.79761
2019-01-31,41.4196,45.2671,41.3196,45.1895,24242368.937448
2019-02-28,45.1895,46.4237,44.2718,45.9256,24432000.116723
2019-03-31,46.1489,47.0889,44.9476,46.282,23862583.464086
2019-04-30,46.6918,47.9143,46.682,47.5657,25247276.612527
2019-05-31,47.6649,47.7813,44.7049,44.9894,27858170.448312
2019-06-30,45.238,47.7211,45.1001,47.5842,30132555.234234
2019-07-31,48.1261,48.2164,46.2839,46.6384,34392281.217234
2019-08-31,46.6908,47.0618,44.1746,45.6264,48888020.265201
2019-09-30,45.3195,47.6929,45.2468,46.8686,31980812.54692
2019-10-31,46.7898,48.6301,45.5546,48.4747,36238993.899566
2019-11-30,48.802,49.5468,48.6757,48.9573,30760405.253155
2019-12-31,48.9942,51.3142,48.2154,51.1025,37219176.161694
2020-01-31,51.5415,51.992,49.102,49.3681,47735698.217925
2020-02-29,49.4682,51.2763,44.7068,46.1101,51793747.99415
2020-03-31,45.9537,47.4502,33.4197,38.6131,192617736.48017
2020-04-30,37.61,42.5228,36.938,41.5488,114070544.87501
2020-05-31,40.803,44.0396,39.8814,43.6259,73300515.81957
2020-06-30,44.0328,47.3356,43.9727,45.4788,82232195.645129
2020-07-31,45.505,48.7515,45.4982,47.3667,54834858.454596
2020-08-31,47.7542,50.0839,47.6241,49.4643,50488873.104366
2020-09-30,49.6216,50.2139,47.2112,48.5611,70977596.688424
2020-10-31,48.9058,50.6491,47.1832,47.4434,61244321.672981
2020-11-30,48.0678,54.6432,47.76,53.4283,67390652.991583
2020-12-31,54.4149,57.1719,54.2945,56.5523,89481796.699739
2021-01-31,57.5283,59.4822,56.4484,56.6922,81557755.455723
2021-02-28,57.5565,61.0777,57.308,57.9994,68953593.393591
2021-03-31,58.8413,60.1571,57.4779,59.083,89959910.252163
2021-04-30,59.6113,61.8255,59.5172,60.7233,65650633.076557
2021-05-31,61.072,62.8112,59.7803,62.5888,65747560.690764
2021-06-30,63.4181,63.6163,61.6283,62.3771,66215431.284435
2021-07-31,62.4256,62.581,60.1745,61.6741,56042304.240185
2021-08-31,62.1868,62.7286,60.3067,62.5761,53381283.030405
2021-09-30,62.9957,63.7492,60.2444,60.4116,68268389.190127
2021-10-31,60.4979,62.9044,59.2181,62.1499,57523173.282728
2021-11-30,62.4363,63.2384,58.9889,59.5045,65738760.416761
2021-12-31,60.3348,61.9216,59.2181,61.6303,93373550.542322
2022-01-31,61.9508,62.852,57.8788,59.8853,108955163.69925
2022-02-28,60.2008,61.5399,56.027,58.1789,101956492.99438
2022-03-31,57.9361,59.255,53.4623,58.0139,125365311.42919
2022-04-30,58.6257,59.15,53.576,54.246,86358209.156922
2022-05-31,54.0808,55.4453,50.7306,55.0714,131150526.70664
2022-06-30,55.324,55.6346,49.6721,50.6994,116023305.385
2022-07-31,50.0805,52.5462,48.1502,52.5462,90569253.343197
2022-08-31,52.3596,53.6367,50.1787,50.1886,95093808.213237
2022-09-30,49.5501,51.3674,44.8021,45.217,152730266.43845
2022-10-31,45.6517,47.8703,43.8833,46.7581,140756127.48564
2022-11-30,47.7856,53.0215,46.116,52.8536,101409005.18076
2022-12-31,53.2586,53.8415,51.17,51.72,94152428.172589
2023-01-31,52.24,56.705,51.855,56.21,65740295
2023-02-28,56.27,56.945,53.4201,53.81,53554242
2023-03-31,54.47,55.32,51.5,55.21,62131196
2023-04-30,55.3,56.625,55,56.25,41883487
2023-05-31,56.23,56.6875,53.895,54.28,50677925
2023-06-30,54.52,57.99,54.52,56.08,49338289
2023-07-31,56.29,58.4178,54.51,58.26,37969334
2023-08-31,57.71,57.85,54.05,55.7,45290927
2023-09-30,56.29,56.3511,52.955,53.52,45007169
2023-10-31,53.25,54.135,50.95,51.72,63229056
2023-11-30,51.83,56.14,51.75,55.98,49263362
2023-12-31,55.81,58.18,55.65,57.96,67547165
2024-01-31,57.45,57.76,55.395,56.97,67783825
2024-02-29,57.17,59.05,56.48,58.63,56444436
2024-03-31,58.99,60.51,58.77,60.3,78785714
2024-04-30,60.445,60.7,57.675,58.9,64444373
2024-05-31,58.88,62.349,58.73,61.27,73140870
2024-06-30,61.57,61.89,59.97,60.3,50440508
2024-07-31,60.62,63.1,60.08,61.88,49536438
2024-08-31,61.29,63.535,56.91,63.37,64810915
2024-09-30,63.01,65.52,60.875,64.74,59852506
2024-10-31,64.87,64.88,61.4045,61.85,65459187
2024-11-30,62.08,63.195,60.29,61.71,83122897
2024-12-31,61.71,63.17,58.29,58.93,79638844
2025-01-31,59.07,61.79,57.58,60.92,78156375
2025-02-28,59.885,63.53,59.75,62.05,67761069
2025-03-31,62.94,64.705,61.435,62.1,99749147
2025-04-30,62.09,64.035,54.98,63.86,122598256
2025-05-31,63.985,67.49,63.6363,66.94,82364650
2025-06-30,67.19,69.145,66.2504,69.09,98515513
2025-07-31,69.02,71.08,68.355,68.47,90289187
2025-08-31,68.41,71.7,67.85,71.46,54928388
