Date,Open,High,Low,Close,Volume
2010-12-31,35.5439,37.1998,35.5212,36.8192,3088727.771483
2011-01-31,37.1203,37.8434,36.3139,37.3323,3270652.8191607
2011-02-28,37.6539,38.786,37.392,38.4231,1717987.5486896
2011-03-31,38.5899,38.7154,35.3957,38.4014,3419046.123817
2011-04-30,38.6075,40.1438,37.549,40.0721,2117806.7433492
2011-05-31,40.2095,40.3154,37.5677,39.1618,2095419.9673873
2011-06-30,39.0695,39.0921,36.4964,38.6379,2988285.4505921
2011-07-31,38.6242,39.2952,37.2371,37.8089,2826718.5971103
2011-08-31,38.4064,38.4064,32.1065,35.0671,7107080.1510371
2011-09-30,35.121,35.4213,30.5879,31.305,7634041.4724249
2011-10-31,31.1904,36.5759,29.7826,34.87,5482234.0676561
2011-11-30,33.6937,35.4948,31.3816,34.404,4199876.8078178
2011-12-31,34.304,34.9121,32.5097,34.0498,6689687.7297117
2012-01-31,34.7032,36.4405,34.1509,35.9088,4637143.2141236
2012-02-29,36.3315,38.1004,36.2718,37.6216,3633188.9236134
2012-03-31,37.7648,38.6065,36.4307,38.064,6968127.3970016
2012-04-30,38.0346,38.6143,36.2885,37.6157,5152170.5622776
2012-05-31,37.5382,38.0111,33.9635,34.2578,5534180.0322966
2012-06-30,33.7929,36.0206,33.271,36.0138,3746718.1453649
2012-07-31,36.0688,36.6111,34.6571,36.2757,2940559.7515353
2012-08-31,36.4562,37.913,35.5557,37.1704,3116209.44778
2012-09-30,37.1969,39.6924,36.9487,38.328,5384611.3734814
2012-10-31,38.5221,39.3805,37.8325,38.0944,4013018.9424687
2012-11-30,38.3113,38.7822,36.5719,38.682,7572187.0581532
2012-12-31,38.9008,40.0064,38.5271,39.4334,7979814.7635304
2013-01-31,40.0731,41.2924,39.7719,41.0217,12522958.187799
2013-02-28,41.2866,41.5975,40.1878,40.8903,6684088.2324047
2013-03-31,40.6979,42.0527,40.5782,41.8517,8323393.3126549
2013-04-30,41.8105,42.9718,40.8834,42.9718,6161590.81029
2013-05-31,42.8326,44.773,42.5089,42.7286,7782394.0015684
2013-06-30,42.7895,43.1562,40.1703,41.5897,6691422.727785
2013-07-31,41.9222,44.3089,41.3945,43.739,6314487.7703446
2013-08-31,44.1903,44.5051,42.5893,42.6629,6128830.74385
2013-09-30,43.2142,46.1836,42.9493,45.0467,6347566.905173
2013-10-31,45.1379,47.3107,44.2393,46.7221,9997481.944172
2013-11-30,46.7134,47.6345,46.1199,47.4383,5908133.2803573
2013-12-31,47.4001,48.5154,46.1423,48.485,8846746.0011523
2014-01-31,48.1554,48.4782,46.0335,46.3298,10728150.592221
2014-02-28,46.4613,48.9971,45.3223,48.742,7529544.0267776
2014-03-31,48.0975,49.3217,47.5991,48.9803,9254113.7626349
2014-04-30,49.1609,49.6033,47.6433,49.3433,9401339.8682348
2014-05-31,49.4326,50.4587,49.045,50.3528,4826544.4520888
2014-06-30,50.4734,51.5711,50.2831,51.4642,7537319.9170849
2014-07-31,51.6682,52.2009,50.5431,50.5617,7475127.0660563
2014-08-31,50.5519,51.99,49.6925,51.9007,6260049.402479
2014-09-30,51.9989,52.3894,49.9025,50.1694,7247427.4276133
2014-10-31,49.9791,50.6755,46.3386,50.644,13769455.42283
2014-11-30,50.5951,51.6133,49.9868,51.2827,7738291.2068315
2014-12-31,51.1317,51.8399,48.3084,50.2645,15152655.622974
2015-01-31,50.2998,50.7775,48.5047,49.4492,12236125.90057
2015-02-28,49.7642,52.5914,49.4051,52.3912,8377634.9386708
2015-03-31,52.4335,52.818,50.4892,51.7546,9525794.8886639
2015-04-30,51.7958,54.1521,51.4554,53.074,8267098.6395652
2015-05-31,53.4026,54.2757,52.6022,53.2496,7144898.4198506
2015-06-30,53.486,53.8892,51.8311,52.0685,11472302.682993
2015-07-31,52.7532,53.1584,50.6618,52.3304,14925724.602949
2015-08-31,52.3462,52.5688,44.9417,48.8607,23480601.521642
2015-09-30,48.3761,50.0104,45.9756,47.0459,13744193.97321
2015-10-31,47.4187,51.0198,46.7418,50.4734,13346114.873563
2015-11-30,50.6696,51.4289,49.053,50.4352,12520522.870292
2015-12-31,50.6303,50.9767,47.9317,49.3306,34716932.234016
2016-01-31,48.4497,48.5831,43.1661,46.4367,32276924.52356
2016-02-29,46.1561,46.6505,43.0984,45.9237,31721640.530922
2016-03-31,46.4003,49.83,46.317,49.5689,23185833.300217
2016-04-30,48.9921,51.1926,48.3191,50.085,16938571.098579
2016-05-31,50.239,50.6588,48.6841,50.4106,9199010.7539092
2016-06-30,50.2478,51.5751,47.4393,50.3165,20877941.309674
2016-07-31,50.3597,52.4638,49.3276,52.3874,11716087.241882
2016-08-31,52.3432,53.3546,51.6496,52.5864,14044498.489897
2016-09-30,52.6836,53.7117,51.5506,52.9955,13285356.3012
2016-10-31,52.8553,53.1093,51.4573,51.9527,14788434.470451
2016-11-30,52.0557,52.874,50.8609,52.5708,15332954.747075
2016-12-31,52.5708,54.5287,52.2284,53.5222,30434200.603403
2017-01-31,53.9177,55.6196,53.7333,55.1302,14386521.453205
2017-02-28,55.3391,57.1981,55.0526,56.6114,24882363.754639
2017-03-31,57.0666,57.874,56.3662,57.4462,26303517.802176
2017-04-30,57.511,58.6804,56.786,58.3822,14790959.494086
2017-05-31,58.5469,59.7584,58.2222,59.516,21083094.128267
2017-06-30,59.524,60.4402,59.4446,59.8958,27662119.154783
2017-07-31,60.1096,61.742,59.4446,61.4849,12939299.62028
2017-08-31,61.8057,62.0069,60.4549,61.742,19114837.694752
2017-09-30,61.9372,63.0702,61.2192,63.0398,18441465.778022
2017-10-31,63.031,64.4377,62.977,64.3661,15550841.758342
2017-11-30,64.625,65.811,63.5823,65.5875,16941763.821238
2017-12-31,65.5158,66.9863,64.7732,66.6322,20217856.093818
2018-01-31,66.8932,71.5478,66.8587,70.2834,30245950.254288
2018-02-28,70.0587,70.4825,63.3115,67.1609,59319809.410072
2018-03-31,67.1443,69.0718,64.8291,66.3054,27914639.867308
2018-04-30,66.0906,68.033,64.4779,66.585,25144359.67697
2018-05-31,66.5389,68.4949,65.5021,66.9617,20417384.949796
2018-06-30,67.4043,68.7668,65.6747,66.5635,27651855.95819
2018-07-31,65.9092,68.9953,65.8199,68.4774,21132339.734567
2018-08-31,68.4322,69.7027,66.488,69.066,39104230.628648
2018-09-30,68.6333,69.8311,67.4611,69.1209,31364502.084988
2018-10-31,69.5124,69.5663,61.5085,63.7166,64703608.331458
2018-11-30,64.1807,66.2212,62.3246,64.8173,52498905.060507
2018-12-31,65.9582,65.974,57.0774,60.1293,114351193.90854
2019-01-31,59.263,65.0969,58.9697,64.933,69969257.146097
2019-02-28,65.0047,67.3423,64.1993,66.7597,57763280.659754
2019-03-31,67.1462,68.2586,65.296,67.4709,71321342.571745
2019-04-30,68.0163,69.8684,68.0163,69.8106,39165518.263291
2019-05-31,69.996,70.0695,65.3942,65.6442,55933665.047602
2019-06-30,65.7826,70.2019,65.4736,69.8243,42745488.006874
2019-07-31,70.6258,71.1024,69.2857,69.8243,34025871.899796
2019-08-31,69.9557,70.5217,66.1368,68.3558,49018957.650032
2019-09-30,67.8732,71.0161,67.6534,69.9056,35094302.470056
2019-10-31,70.0185,72.1472,67.5052,71.8588,49085934.488109
2019-11-30,72.2512,74.1769,72.2512,73.6991,27992868.708166
2019-12-31,73.7187,76.6392,72.2325,76.2428,40537178.993287
2020-01-31,76.6568,78.2107,74.7557,75.0558,47277108.271201
2020-02-29,75.3119,78.3509,67.3011,69.633,47464616.505981
2020-03-31,69.7193,72.6553,50.752,59.3532,124806261.71648
2020-04-30,57.3677,66.7803,56.3583,65.5041,60455157.693916
2020-05-31,64.3338,69.5967,62.5238,68.9159,48487421.316098
2020-06-30,69.1249,74.1347,68.3056,71.0357,53647861.152388
2020-07-31,71.2525,75.716,71.1466,74.7929,36490939.221083
2020-08-31,75.2981,79.7606,75.1931,79.2858,20788082.273153
2020-09-30,79.4683,80.8956,74.0975,76.9609,34715838.430883
2020-10-31,77.5535,81.0172,74.7095,75.3854,31125759.418268
2020-11-30,76.2163,85.7593,75.6543,84.7106,29249323.323444
2020-12-31,85.7975,89.1938,85.4395,88.8886,29704505.470724
2021-01-31,89.7137,92.5751,87.6409,88.6876,48008341.660103
2021-02-28,89.694,95.2356,89.2438,91.0577,27836398.793795
2021-03-31,92.3064,94.8373,89.2438,93.6543,61926238.298818
2021-04-30,94.2703,98.942,94.2507,97.5252,35085240.112318
2021-05-31,98.1374,99.3244,94.8804,99.0596,39344380.050563
2021-06-30,99.9414,100.648,97.9706,100.236,33392102.180568
2021-07-31,100.363,101.669,97.5929,100.845,69764077.82342
2021-08-31,101.433,103.298,99.4716,103.13,32349417.269144
2021-09-30,103.571,104.229,98.7554,98.8926,45696702.399926
2021-10-31,99.1377,104.533,97.794,103.983,37100686.046895
2021-11-30,104.328,106.231,100.855,101.267,41232549.299219
2021-12-31,102.552,105.849,99.9613,105.122,68250932.180038
2022-01-31,105.584,106.241,95.1081,100.306,72590612.930722
2022-02-28,100.648,102.69,92.486,97.5252,96655037.226471
2022-03-31,97.2408,101.512,91.1841,99.3639,73801734.350162
2022-04-30,99.9812,100.845,91.2165,91.3195,59469152.784178
2022-05-31,91.2018,94.439,84.9872,91.7708,103753325.15754
2022-06-30,92.3593,92.9284,81.6568,84.3174,60229698.876231
2022-07-31,83.8234,90.2653,81.7585,90.2059,49879987.372909
2022-08-31,89.8602,93.664,86.5307,86.5503,31166628.387027
2022-09-30,85.8982,89.6131,78.2903,78.3002,44754542.03258
2022-10-31,79.2234,83.998,76.2355,83.2932,61104297.664454
2022-11-30,84.5043,90.2021,80.484,90.1922,46836732.775697
2022-12-31,90.5991,91.2146,84.82,86.19,75426158.909795
2023-01-31,86.88,93.24,85.711,92.78,54605961
2023-02-28,92.68,94.874,89.19,89.83,39226279
2023-03-31,90.17,92.25,86.125,92.09,53242096
2023-04-30,92.1,93.7806,91.23,93.4,25615318
2023-05-31,93.3,94.17,91.35,92.27,30249298
2023-06-30,92.55,98.49,92.34,96.98,27185107
2023-07-31,97.06,100.725,94.97,100.59,22520702
2023-08-31,100.075,100.21,94.23,97.73,30585929
2023-09-30,98.53,98.6399,92.13,93.18,30309039
2023-10-31,92.99,94.71,88.735,90.46,56231514
2023-11-30,90.65,98.9,90.52,98.61,35173227
2023-12-31,98.46,103.4,98.33,102.88,37527905
2024-01-31,102.09,104.4,100.14,102.88,49627280
2024-02-29,103.26,107.785,103.03,107.5,35110968
2024-03-31,107.78,110.695,107.075,110.5,36608014
2024-04-30,110.64,110.7399,104.64,106.54,44952577
2024-05-31,106.42,112.92,106.1,109.76,26101581
2024-06-30,111.91,113.82,110.72,112.63,23097864
2024-07-31,113.1,117.26,111.86,114.86,27930638
2024-08-31,114.74,117.6,105.9,117.54,25530615
2024-09-30,116.91,120.43,112.49,119.7,24088595
2024-10-31,119.72,120.82,117.025,117.09,29735499
2024-11-30,117.76,122.0666,117.25,121.94,28580815
2024-12-31,122.1,123.6392,116.3901,117.48,32504080
2025-01-31,117.98,122.66,115.1372,121.07,59109100
2025-02-28,119.2,123.98,118.745,120.57,36552471
2025-03-31,121.5216,121.74,113.8301,115.95,41448012
2025-04-30,115.56,117.37,100.89,116.6,69577968
2025-05-31,117.61,124.1,116.87,123.37,45877699
2025-06-30,123.28,128.675,122.695,128.52,51071473
2025-07-31,128.5371,132.075,128.12,129.93,54039977
2025-08-31,129.08,133.87,127.79,132.67,39114720
